shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y1_Z-1_mono1_fix1/shell1_X-1_Y1_Z0_mono1_fix1//test20tig_AVTZ// DONE 4.689718751012225 4.879876784204481 4.381652121160035 13.95124765637674 2 0.018347467
shell0_X0_Y0_Z0_mono0_fix1/shell1_X0_Y1_Z-1_mono1_fix1/shell1_X0_Y1_Z0_mono1_fix1//test20tig_AVTZ// DONE 4.879875191366439 4.689720349898127 4.381652121160035 13.9512476624246 2 0.020074354
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y1_Z-1_mono1_fix1/shell1_X0_Y0_Z-1_mono0_fix1//test20tig_AVTZ// DONE 4.689718751012225 4.38165304261412 4.879876784204481 13.951248577830825 4 0.020074349
shell0_X0_Y0_Z0_mono0_fix1/shell1_X0_Y0_Z-1_mono0_fix1/shell1_X0_Y1_Z-1_mono1_fix1//test20tig_AVTZ// DONE 4.38165304261412 4.879875191366439 4.689720349898127 13.951248583878687 4 0.018347426
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y1_Z-1_mono1_fix1/shell1_X0_Y1_Z-1_mono1_fix1//test20tig_AVTZ// DONE 4.689718751012225 4.879875191366439 4.854291280975464 14.423885223354127 2 0.016163281
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y0_Z-1_mono1_fix1/shell1_X0_Y0_Z-1_mono1_fix1//test20tig_AVTZ// DONE 4.689718793492955 4.8798752840715265 4.854291280975464 14.423885358539945 2 0.016789994
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y1_Z-1_mono1_fix1/shell1_X-1_Y0_Z0_mono0_fix1//test20tig_AVTZ// DONE 4.689718751012225 4.854291847385022 4.879875191366439 14.423885789763686 4 0.016789992
shell0_X0_Y0_Z0_mono0_fix1/shell1_X0_Y0_Z-1_mono1_fix1/shell1_X1_Y0_Z0_mono0_fix1//test20tig_AVTZ// DONE 4.8798752840715265 4.854291847385022 4.689718793492955 14.423885924949502 4 0.016163271
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y0_Z-1_mono0_fix1/shell1_X0_Y0_Z-1_mono0_fix1//test20tig_AVTZ// DONE 6.064820747978854 4.38165304261412 4.854291847385022 15.300765637977996 6 0.011823155
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y1_Z-1_mono1_fix1/shell1_X0_Y1_Z0_mono1_fix1//test20tig_AVTZ// DONE 4.689718751012225 4.689720349898127 6.064820740141162 15.444259841051514 2 0.010611919
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y0_Z-1_mono0_fix1/shell1_X-1_Y1_Z-1_mono1_fix1//test20tig_AVTZ// DONE 6.064820747978854 4.689718751012225 4.689720349898127 15.444259848889207 4 0.010611931
shell0_X0_Y0_Z0_mono0_fix1/shell1_X0_Y0_Z-1_mono0_fix1/shell1_X1_Y0_Z-1_mono0_fix1//test20tig_AVTZ// DONE 4.38165304261412 6.602802553139408 4.854291847385022 15.838747443138548 6 0.003141522
