4.38165304261412 -1.92802348 -0.8570126 1.320038 -0.3055524 -2.94250908 -2.799412 -2.88214
4.689718751012225 -2.56837177 -0.9960498 2.0755385 -0.437857 -4.20605327 -4.007847 -4.122435
4.689718793492955 -3.2087193700000003 -1.1350886 2.8310371 -0.5701622 -5.46959427 -5.216284 -5.362729
4.689720349898126 -3.84906467 -1.274128 3.5865419000000003 -0.7024703 -6.73313627 -6.424722 -6.603024
4.689720404504576 -4.48940694 -1.4131658999999999 4.342048200000001 -0.8347796 -7.99667554 -7.633159 -7.843317
4.8542918473850225 -5.8108142 -1.8950896999999998 5.376042400000001 -1.0806221999999999 -10.1062344 -9.635741 -9.907745
4.879875191366439 -6.47191341 -2.3310353999999998 5.6511862000000015 -1.15694857 -10.96615104 -10.4452521 -10.7463968
4.879875284071528 -7.13301398 -2.7669859999999997 5.926330300000002 -1.2332759199999999 -11.826068359999999 -11.2547651 -11.5850498
4.879876783261088 -7.7940951400000005 -3.2029303999999996 6.2014878000000015 -1.3096194899999998 -12.68596345 -12.0642723 -12.4236875
4.879876784204481 -8.45518216 -3.6388795999999997 6.476641800000001 -1.3859596199999997 -13.54586434 -12.8737808 -13.2623291
6.064820747978854 -8.76178574 -3.7841440599999996 6.955185600000001 -1.5006125599999998 -14.21635878 -13.5519338 -13.936054500000001
6.602802553139406 -8.9455527 -3.8922498199999995 6.884004620000001 -1.5068449199999998 -14.3227124 -13.65650168 -14.04165476
6.810811507043177 -9.126061980000001 -4.002660219999999 6.797069500000001 -1.51245222 -14.41067926 -13.7424597 -14.12877414
7.324543867648097 -9.16606394 -4.012691919999999 6.794477700000001 -1.51448181 -14.44605983 -13.77786414 -14.16416478
7.324543907536211 -9.206065820000001 -4.022723279999999 6.791886310000001 -1.5165113799999999 -14.481440749999999 -13.81326867 -14.19955566
7.324546685996958 -9.246064200000001 -4.032754689999999 6.789300260000001 -1.5185448199999998 -14.51681964 -13.84867259 -14.23494511
7.3245467079324795 -9.286063850000001 -4.042786439999999 6.786713780000001 -1.5205782599999997 -14.55219937 -13.88407643 -14.27033501
7.64669015623292 -9.31350624 -4.050733099999999 6.781475040000001 -1.5212106099999998 -14.57377068 -13.90557329 -14.29187491
7.646690203091246 -9.340952020000001 -4.058679649999998 6.776236230000001 -1.5218422699999998 -14.59534599 -13.927065709999999 -14.31341525
7.64669296991229 -9.36838095 -4.066625929999998 6.771009280000001 -1.52248605 -14.61690419 -13.948569269999998 -14.3349504
7.646692981710969 -9.39581459 -4.074572329999998 6.7657710400000015 -1.52311847 -14.63846717 -13.970077349999999 -14.35649022
7.918115177639053 -9.43712539 -4.077576569999998 6.767297840000001 -1.52456269 -14.679860530000001 -14.011463209999999 -14.39788042
7.9370587750867125 -9.46633907 -4.085159069999998 6.762083780000001 -1.52543553 -14.702987310000001 -14.034529329999998 -14.42098161
7.937058818163156 -9.49554824 -4.092741969999998 6.756874720000001 -1.52631229 -14.72611065 -14.057596349999997 -14.44408119
7.937059651198265 -9.524746519999999 -4.100324899999998 6.75166523 -1.52718995 -14.74922177 -14.080679469999998 -14.4671805
7.937059665509641 -9.553946159999999 -4.107907419999997 6.74645252 -1.5280638199999999 -14.77233483 -14.103762989999998 -14.490281099999999
7.94785401225415 -9.594421559999999 -4.115034519999997 6.7383375 -1.52888184 -14.80387719 -14.135159769999998 -14.521762039999999
8.165893982210708 -9.63107992 -4.109014619999997 6.76012812 -1.5316707999999999 -14.85953721 -14.191319429999998 -14.577632839999998
8.232858600601466 -9.64969604 -4.112213669999997 6.75782948 -1.53209125 -14.875434239999999 -14.207158689999998 -14.593505499999997
8.232858625612328 -9.66831253 -4.1154130099999975 6.75553039 -1.53251155 -14.891331339999999 -14.222997899999998 -14.609378179999997
8.232859489005401 -9.68693741 -4.118612499999998 6.75323025 -1.53293051 -14.90723712 -14.238826859999998 -14.625251549999996
8.232859518875284 -9.70556166 -4.121811709999998 6.75093113 -1.5333504 -14.923142369999999 -14.254655859999998 -14.641124629999997
8.27527950048686 -9.71907116 -4.113696209999998 6.76741699 -1.53404826 -14.95243987 -14.284244779999998 -14.670545069999998
8.293258355384793 -9.76003794 -4.129379669999998 6.74890359 -1.53392648 -14.97501503 -14.306380659999999 -14.692934909999998
8.971985427673124 -9.78793084 -4.134980949999997 6.74174535 -1.53388078 -14.99579539 -14.326876859999999 -14.713595389999998
