shell0_X0_Y0_Z0_mono0_fix1/shell1_X0_Y-1_Z0_mono0_fix1//test20tig_AVTZ// DONE 6.810811507043177 2 -0.08583050 -0.04951052 -0.04951021 -0.00000002 -0.03632027 -0.03432449 -0.03547830
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-1_Y1_Z-2_mono1_fix1//test20tig_AVTZ// DONE 7.324543867648097 1 -0.03157078 -0.00614298 -0.00614328 -0.00000002 -0.02542748 -0.02502627 -0.02525822
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-1_Y0_Z-2_mono1_fix1//test20tig_AVTZ// DONE 7.324543907536211 1 -0.03157049 -0.00614250 -0.00614283 -0.00000002 -0.02542765 -0.02502635 -0.02525835
shell0_X0_Y0_Z0_mono0_fix1/shell1_X0_Y1_Z1_mono1_fix1//test20tig_AVTZ// DONE 7.324546685996958 1 -0.03157526 -0.00614265 -0.00614280 -0.00000002 -0.02543244 -0.02501993 -0.02525841
shell0_X0_Y0_Z0_mono0_fix1/shell1_X0_Y0_Z1_mono1_fix1//test20tig_AVTZ// DONE 7.3245467079324795 1 -0.03157558 -0.00614293 -0.00614325 -0.00000002 -0.02543231 -0.02501984 -0.02525830
shell0_X0_Y0_Z0_mono0_fix1/shell2_X0_Y1_Z-2_mono1_fix1//test20tig_AVTZ// DONE 7.64669015623292 1 -0.02288377 -0.00632843 -0.00632809 -0.00000002 -0.01655567 -0.01632627 -0.01645889
shell0_X0_Y0_Z0_mono0_fix1/shell2_X0_Y0_Z-2_mono1_fix1//test20tig_AVTZ// DONE 7.646690203091246 1 -0.02288363 -0.00632823 -0.00632789 -0.00000002 -0.01655572 -0.01632634 -0.01645895
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y1_Z1_mono1_fix1//test20tig_AVTZ// DONE 7.64669296991229 1 -0.02288329 -0.00632809 -0.00632758 -0.00000002 -0.01655569 -0.01632633 -0.01645893
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y0_Z1_mono1_fix1//test20tig_AVTZ// DONE 7.646692981710969 1 -0.02288376 -0.00632810 -0.00632779 -0.00000002 -0.01655595 -0.01632590 -0.01645890
shell0_X0_Y0_Z0_mono0_fix1/shell1_X0_Y-1_Z1_mono0_fix1//test20tig_AVTZ// DONE 7.918115177639053 2 -0.01521015 -0.00040513 -0.00040568 -0.00000001 -0.01480447 -0.01462518 -0.01472883
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y1_Z-1_mono1_fix1//test20tig_AVTZ// DONE 7.9370587750867125 1 -0.02362665 -0.00682063 -0.00682088 -0.00000002 -0.01680575 -0.01656580 -0.01670452
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y0_Z-1_mono1_fix1//test20tig_AVTZ// DONE 7.937058818163156 1 -0.02362797 -0.00682111 -0.00682141 -0.00000002 -0.01680653 -0.01656617 -0.01670513
shell0_X0_Y0_Z0_mono0_fix1/shell1_X1_Y1_Z0_mono1_fix1//test20tig_AVTZ// DONE 7.937059651198265 1 -0.02362849 -0.00682117 -0.00682143 -0.00000002 -0.01680704 -0.01656579 -0.01670526
shell0_X0_Y0_Z0_mono0_fix1/shell1_X1_Y0_Z0_mono1_fix1//test20tig_AVTZ// DONE 7.937059665509641 1 -0.02362677 -0.00682063 -0.00682090 -0.00000002 -0.01680585 -0.01656590 -0.01670462
shell0_X0_Y0_Z0_mono0_fix1/shell1_X0_Y-1_Z-1_mono0_fix1//test20tig_AVTZ// DONE 7.94785401225415 2 -0.01744956 -0.00514244 -0.00514238 -0.00000002 -0.01230717 -0.01205468 -0.01220065
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y-1_Z0_mono0_fix1//test20tig_AVTZ// DONE 8.165893982210708 2 -0.01016688 0.00883385 0.00883415 -0.00000003 -0.01900100 -0.01914275 -0.01906080
shell0_X0_Y0_Z0_mono0_fix1/shell1_X1_Y1_Z-1_mono1_fix1//test20tig_AVTZ// DONE 8.232858600601466 1 -0.01504057 -0.00316892 -0.00316892 -0.00000001 -0.01187164 -0.01169768 -0.01179825
shell0_X0_Y0_Z0_mono0_fix1/shell1_X1_Y0_Z-1_mono1_fix1//test20tig_AVTZ// DONE 8.232858625612328 1 -0.01504083 -0.00316925 -0.00316924 -0.00000001 -0.01187158 -0.01169776 -0.01179825
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y1_Z0_mono1_fix1//test20tig_AVTZ// DONE 8.232859489005401 1 -0.01504095 -0.00316941 -0.00316946 -0.00000001 -0.01187148 -0.01169764 -0.01179814
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y0_Z0_mono1_fix1//test20tig_AVTZ// DONE 8.232859518875284 1 -0.01504062 -0.00316918 -0.00316914 -0.00000001 -0.01187147 -0.01169770 -0.01179816
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y1_Z0_mono0_fix1//test20tig_AVTZ// DONE 8.27527950048686 2 -0.00322094 0.00805945 0.00805908 -0.00000001 -0.01128000 -0.01139985 -0.01133056
shell0_X0_Y0_Z0_mono0_fix1/shell2_X0_Y0_Z2_mono0_fix1//test20tig_AVTZ// DONE 8.293258355384793 2 -0.01798469 -0.00929269 -0.00929235 -0.00000003 -0.00869232 -0.00841953 -0.00857724
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y-1_Z-1_mono0_fix1//test20tig_AVTZ// DONE 8.971985427673124 2 -0.01118791 -0.00367059 -0.00367102 -0.00000001 -0.00751688 -0.00740638 -0.00747026
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y1_Z-1_mono0_fix1//test20tig_AVTZ// DONE 9.035177165497887 2 -0.01189778 -0.00733374 -0.00733340 -0.00000001 -0.00456437 -0.00440493 -0.00449711
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-1_Y0_Z-2_mono0_fix1//test20tig_AVTZ// DONE 9.153763844015145 2 -0.00045811 0.00691609 0.00691552 -0.00000002 -0.00737362 -0.00754320 -0.00744516
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y-1_Z1_mono0_fix1//test20tig_AVTZ// DONE 9.295490539077504 2 0.00148688 0.00916636 0.00916632 -0.00000002 -0.00767942 -0.00793453 -0.00778705
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y0_Z0_mono0_fix1//test20tig_AVTZ// DONE 9.361506889970096 2 -0.01187519 -0.00792908 -0.00792901 -0.00000001 -0.00394618 -0.00374512 -0.00386136
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y1_Z1_mono0_fix1//test20tig_AVTZ// DONE 9.387373487374097 2 0.00955744 0.01666214 0.01666179 -0.00000000 -0.00710434 -0.00741769 -0.00723654
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y1_Z-2_mono1_fix1//test20tig_AVTZ// DONE 9.573570512557703 1 -0.00428569 0.00101733 0.00101693 -0.00000001 -0.00530260 -0.00530930 -0.00530543
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y0_Z-2_mono1_fix1//test20tig_AVTZ// DONE 9.573570545117207 1 -0.00428527 0.00101716 0.00101679 -0.00000001 -0.00530205 -0.00530978 -0.00530531
shell0_X0_Y0_Z0_mono0_fix1/shell1_X1_Y1_Z1_mono1_fix1//test20tig_AVTZ// DONE 9.573572628954876 1 -0.00428645 0.00101699 0.00101662 -0.00000001 -0.00530306 -0.00530837 -0.00530530
shell0_X0_Y0_Z0_mono0_fix1/shell1_X1_Y0_Z1_mono1_fix1//test20tig_AVTZ// DONE 9.573572643884125 1 -0.00428547 0.00101709 0.00101676 -0.00000001 -0.00530222 -0.00530979 -0.00530541
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-1_Y0_Z2_mono0_fix1//test20tig_AVTZ// DONE 9.80780491502408 2 -0.00774684 -0.00515480 -0.00515470 -0.00000001 -0.00259213 -0.00247512 -0.00254277
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y0_Z-1_mono0_fix1//test20tig_AVTZ// DONE 9.903259070833585 2 -0.00494865 -0.00085657 -0.00085679 -0.00000001 -0.00409185 -0.00404990 -0.00407415
shell0_X0_Y0_Z0_mono0_fix1/shell2_X1_Y1_Z-2_mono1_fix1//test20tig_AVTZ// DONE 10.272462453065987 1 -0.00085964 0.00216393 0.00216380 -0.00000001 -0.00302343 -0.00304862 -0.00303406
shell0_X0_Y0_Z0_mono0_fix1/shell2_X1_Y0_Z-2_mono1_fix1//test20tig_AVTZ// DONE 10.27246247983005 1 -0.00085122 0.00216383 0.00216371 -0.00000001 -0.00301492 -0.00304859 -0.00302913
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y1_Z1_mono1_fix1//test20tig_AVTZ// DONE 10.272464555493372 1 -0.00085105 0.00216380 0.00216365 -0.00000001 -0.00301469 -0.00304858 -0.00302899
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y0_Z1_mono1_fix1//test20tig_AVTZ// DONE 10.27246457253201 1 -0.00085979 0.00216387 0.00216374 -0.00000001 -0.00302352 -0.00304858 -0.00303410
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-1_Y2_Z-1_mono1_fix1//test20tig_AVTZ// DONE 10.479836115247128 1 0.00166492 0.00493233 0.00493190 -0.00000000 -0.00326698 -0.00336529 -0.00330845
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y-1_Z-1_mono1_fix1//test20tig_AVTZ// DONE 10.479836186966653 1 0.00166489 0.00493239 0.00493183 -0.00000001 -0.00326694 -0.00336534 -0.00330845
shell0_X0_Y0_Z0_mono0_fix1/shell2_X0_Y2_Z0_mono1_fix1//test20tig_AVTZ// DONE 10.47983678588932 1 0.00166486 0.00493238 0.00493193 -0.00000001 -0.00326706 -0.00336518 -0.00330846
shell0_X0_Y0_Z0_mono0_fix1/shell1_X0_Y-1_Z0_mono1_fix1//test20tig_AVTZ// DONE 10.479836843290183 1 0.00166486 0.00493241 0.00493185 -0.00000001 -0.00326699 -0.00336529 -0.00330846
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y0_Z1_mono0_fix1//test20tig_AVTZ// DONE 10.506825541052299 2 -0.00590034 -0.00442529 -0.00442598 -0.00000001 -0.00147435 -0.00136975 -0.00143022
shell0_X0_Y0_Z0_mono0_fix1/shell2_X0_Y2_Z-1_mono1_fix1//test20tig_AVTZ// DONE 10.55227031009794 1 -0.00082029 0.00185358 0.00185314 -0.00000001 -0.00267342 -0.00269289 -0.00268164
shell0_X0_Y0_Z0_mono0_fix1/shell1_X0_Y-1_Z-1_mono1_fix1//test20tig_AVTZ// DONE 10.552270378746124 1 -0.00082035 0.00185351 0.00185313 -0.00000001 -0.00267348 -0.00269290 -0.00268167
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-1_Y2_Z0_mono1_fix1//test20tig_AVTZ// DONE 10.55227099737296 1 -0.00082033 0.00185359 0.00185318 -0.00000001 -0.00267350 -0.00269290 -0.00268169
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y-1_Z0_mono1_fix1//test20tig_AVTZ// DONE 10.552271056865091 1 -0.00082023 0.00185358 0.00185319 -0.00000001 -0.00267341 -0.00269290 -0.00268163
shell0_X0_Y0_Z0_mono0_fix1/shell2_X0_Y-1_Z2_mono0_fix1//test20tig_AVTZ// DONE 10.597767900119495 2 0.00072216 0.00331426 0.00331418 -0.00000001 -0.00259202 -0.00265629 -0.00261913
shell0_X0_Y0_Z0_mono0_fix1/shell2_X0_Y-1_Z-2_mono0_fix1//test20tig_AVTZ// DONE 10.621615668329172 2 -0.00381453 -0.00219667 -0.00219730 -0.00000000 -0.00161723 -0.00155615 -0.00159146
shell0_X0_Y0_Z0_mono0_fix1/shell3_X-1_Y1_Z-3_mono1_fix1//test20tig_AVTZ// DONE 10.88405459527898 1 -0.00265225 -0.00106778 -0.00106771 -0.00000001 -0.00158454 -0.00153569 -0.00156393
shell0_X0_Y0_Z0_mono0_fix1/shell3_X-1_Y0_Z-3_mono1_fix1//test20tig_AVTZ// DONE 10.88405462313503 1 -0.00265030 -0.00106772 -0.00106763 -0.00000000 -0.00158266 -0.00153564 -0.00156283
shell0_X0_Y0_Z0_mono0_fix1/shell2_X0_Y1_Z2_mono1_fix1//test20tig_AVTZ// DONE 10.884057744900195 1 -0.00265050 -0.00106762 -0.00106762 -0.00000001 -0.00158287 -0.00153567 -0.00156296
shell0_X0_Y0_Z0_mono0_fix1/shell2_X0_Y0_Z2_mono1_fix1//test20tig_AVTZ// DONE 10.884057758513 1 -0.00265247 -0.00106778 -0.00106769 -0.00000000 -0.00158478 -0.00153575 -0.00156410
shell0_X0_Y0_Z0_mono0_fix1/shell3_X0_Y1_Z-3_mono1_fix1//test20tig_AVTZ// DONE 11.227186363707679 2 -0.00150160 -0.00012102 -0.00012069 -0.00000001 -0.00138091 -0.00137149 -0.00137694
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-1_Y1_Z2_mono1_fix1//test20tig_AVTZ// DONE 11.227189480441503 2 -0.00150012 -0.00012096 -0.00012062 -0.00000001 -0.00137949 -0.00137150 -0.00137612
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-1_Y-1_Z-2_mono0_fix1//test20tig_AVTZ// DONE 11.29424631152965 2 -0.00372890 -0.00251851 -0.00251899 -0.00000000 -0.00120991 -0.00114074 -0.00118073
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-1_Y1_Z-2_mono0_fix1//test20tig_AVTZ// DONE 11.31644354548893 2 -0.00086526 0.00059863 0.00059908 -0.00000000 -0.00146433 -0.00146668 -0.00146532
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y-1_Z0_mono0_fix1//test20tig_AVTZ// DONE 11.431705900717049 2 0.00032023 0.00260335 0.00260283 -0.00000001 -0.00228260 -0.00234378 -0.00230841
shell0_X0_Y0_Z0_mono0_fix1/shell2_X2_Y-1_Z0_mono0_fix1//test20tig_AVTZ// DONE 11.511985300913397 2 -0.00080214 0.00045972 0.00045916 -0.00000000 -0.00126130 -0.00127202 -0.00126582
shell0_X0_Y0_Z0_mono0_fix1/shell2_X1_Y1_Z-2_mono0_fix1//test20tig_AVTZ// DONE 11.801089846871273 2 -0.00006378 0.00127091 0.00127086 -0.00000000 -0.00133465 -0.00135820 -0.00134458
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-1_Y1_Z2_mono0_fix1//test20tig_AVTZ// DONE 11.854553024155814 2 0.00181653 0.00337977 0.00337989 -0.00000000 -0.00156336 -0.00163088 -0.00159184
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y-1_Z-1_mono0_fix1//test20tig_AVTZ// DONE 11.891151656917735 2 0.00034880 0.00216215 0.00216258 -0.00000001 -0.00181378 -0.00186026 -0.00183339
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-1_Y2_Z-2_mono1_fix1//test20tig_AVTZ// DONE 11.892728247980974 1 -0.00012586 0.00119783 0.00119805 -0.00000000 -0.00132391 -0.00134590 -0.00133318
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-1_Y-1_Z-2_mono1_fix1//test20tig_AVTZ// DONE 11.8927283170759 1 -0.00012555 0.00119787 0.00119808 -0.00000000 -0.00132362 -0.00134592 -0.00133303
shell0_X0_Y0_Z0_mono0_fix1/shell2_X0_Y2_Z1_mono1_fix1//test20tig_AVTZ// DONE 11.892730010336884 1 -0.00012548 0.00119790 0.00119811 -0.00000000 -0.00132358 -0.00134591 -0.00133300
shell0_X0_Y0_Z0_mono0_fix1/shell1_X0_Y-1_Z1_mono1_fix1//test20tig_AVTZ// DONE 11.892730055033091 1 -0.00012584 0.00119787 0.00119809 -0.00000000 -0.00132393 -0.00134591 -0.00133320
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y0_Z-2_mono0_fix1//test20tig_AVTZ// DONE 11.9138079772099 2 0.00042486 0.00196831 0.00196755 -0.00000001 -0.00154268 -0.00160858 -0.00157048
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y1_Z-1_mono0_fix1//test20tig_AVTZ// DONE 11.9543527609583 2 -0.00288845 -0.00225512 -0.00225503 -0.00000000 -0.00063341 -0.00057545 -0.00060896
shell0_X0_Y0_Z0_mono0_fix1/shell2_X0_Y2_Z-2_mono1_fix1//test20tig_AVTZ// DONE 12.081056531222636 1 -0.00194061 -0.00109955 -0.00109946 -0.00000000 -0.00084115 -0.00080772 -0.00082704
shell0_X0_Y0_Z0_mono0_fix1/shell2_X0_Y-1_Z-2_mono1_fix1//test20tig_AVTZ// DONE 12.081056597548143 1 -0.00194165 -0.00109954 -0.00109945 -0.00000000 -0.00084219 -0.00080767 -0.00082763
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-1_Y2_Z1_mono1_fix1//test20tig_AVTZ// DONE 12.081058295088953 1 -0.00194167 -0.00109950 -0.00109939 -0.00000000 -0.00084227 -0.00080766 -0.00082767
shell0_X0_Y0_Z0_mono0_fix1/shell1_X-1_Y-1_Z1_mono1_fix1//test20tig_AVTZ// DONE 12.081058340631005 1 -0.00194061 -0.00109951 -0.00109940 -0.00000000 -0.00084121 -0.00080765 -0.00082705
shell0_X0_Y0_Z0_mono0_fix1/shell3_X-3_Y1_Z-1_mono1_fix1//test20tig_AVTZ// DONE 12.129643244138835 1 -0.00140182 -0.00033793 -0.00033807 -0.00000001 -0.00106374 -0.00103849 -0.00105309
shell0_X0_Y0_Z0_mono0_fix1/shell3_X-3_Y0_Z-1_mono1_fix1//test20tig_AVTZ// DONE 12.129643268335899 1 -0.00139843 -0.00033797 -0.00033811 -0.00000001 -0.00106031 -0.00103838 -0.00105106
shell0_X0_Y0_Z0_mono0_fix1/shell2_X2_Y1_Z0_mono1_fix1//test20tig_AVTZ// DONE 12.12964376486562 1 -0.00139816 -0.00033796 -0.00033810 -0.00000001 -0.00106005 -0.00103850 -0.00105096
shell0_X0_Y0_Z0_mono0_fix1/shell2_X2_Y0_Z0_mono1_fix1//test20tig_AVTZ// DONE 12.129643778001537 1 -0.00140202 -0.00033793 -0.00033807 -0.00000001 -0.00106395 -0.00103842 -0.00105318
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y2_Z-1_mono1_fix1//test20tig_AVTZ// DONE 12.288125498378834 1 -0.00105640 -0.00027406 -0.00027403 -0.00000000 -0.00078237 -0.00076415 -0.00077468
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y-1_Z-1_mono1_fix1//test20tig_AVTZ// DONE 12.288125561514361 1 -0.00105615 -0.00027407 -0.00027405 -0.00000000 -0.00078210 -0.00076410 -0.00077451
shell0_X0_Y0_Z0_mono0_fix1/shell2_X1_Y2_Z0_mono1_fix1//test20tig_AVTZ// DONE 12.28812604120356 1 -0.00105620 -0.00027406 -0.00027404 -0.00000000 -0.00078216 -0.00076408 -0.00077453
shell0_X0_Y0_Z0_mono0_fix1/shell1_X1_Y-1_Z0_mono1_fix1//test20tig_AVTZ// DONE 12.288126088308935 1 -0.00105638 -0.00027407 -0.00027402 -0.00000000 -0.00078236 -0.00076413 -0.00077467
shell0_X0_Y0_Z0_mono0_fix1/shell3_X0_Y0_Z-3_mono0_fix1//test20tig_AVTZ// DONE 12.307337373733754 2 -0.00184142 -0.00120564 -0.00120539 -0.00000000 -0.00063603 -0.00059639 -0.00061931
shell0_X0_Y0_Z0_mono0_fix1/shell2_X2_Y1_Z-1_mono0_fix1//test20tig_AVTZ// DONE 12.382809884255245 2 -0.00033175 0.00078425 0.00078410 -0.00000001 -0.00111584 -0.00114949 -0.00113004
shell0_X0_Y0_Z0_mono0_fix1/shell3_X-2_Y1_Z-3_mono1_fix1//test20tig_AVTZ// DONE 12.394697932541886 1 -0.00056067 0.00037522 0.00037520 -0.00000000 -0.00093586 -0.00092298 -0.00093043
shell0_X0_Y0_Z0_mono0_fix1/shell3_X-2_Y0_Z-3_mono1_fix1//test20tig_AVTZ// DONE 12.394697956586858 1 -0.00056059 0.00037521 0.00037518 -0.00000000 -0.00093577 -0.00092284 -0.00093032
shell0_X0_Y0_Z0_mono0_fix1/shell2_X1_Y1_Z2_mono1_fix1//test20tig_AVTZ// DONE 12.394700658765307 1 -0.00056033 0.00037518 0.00037515 -0.00000001 -0.00093547 -0.00092284 -0.00093014
shell0_X0_Y0_Z0_mono0_fix1/shell2_X1_Y0_Z2_mono1_fix1//test20tig_AVTZ// DONE 12.3947006712363 1 -0.00056049 0.00037517 0.00037516 -0.00000000 -0.00093565 -0.00092296 -0.00093030
shell0_X0_Y0_Z0_mono0_fix1/shell2_X2_Y1_Z-1_mono1_fix1//test20tig_AVTZ// DONE 12.43658415588797 1 -0.00049024 0.00044146 0.00044156 -0.00000000 -0.00093180 -0.00093090 -0.00093142
shell0_X0_Y0_Z0_mono0_fix1/shell2_X2_Y0_Z-1_mono1_fix1//test20tig_AVTZ// DONE 12.436584171531699 1 -0.00048896 0.00044144 0.00044155 -0.00000000 -0.00093051 -0.00093293 -0.00093153
shell0_X0_Y0_Z0_mono0_fix1/shell3_X-3_Y1_Z0_mono1_fix1//test20tig_AVTZ// DONE 12.436584770825997 1 -0.00048899 0.00044138 0.00044149 -0.00000000 -0.00093048 -0.00093291 -0.00093150
shell0_X0_Y0_Z0_mono0_fix1/shell3_X-3_Y0_Z0_mono1_fix1//test20tig_AVTZ// DONE 12.436584791502533 1 -0.00048874 0.00044139 0.00044150 -0.00000000 -0.00093024 -0.00093300 -0.00093141
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y1_Z1_mono0_fix1//test20tig_AVTZ// DONE 12.453271462979721 2 0.00174034 0.00293560 0.00293599 -0.00000000 -0.00119564 -0.00125744 -0.00122172
shell0_X0_Y0_Z0_mono0_fix1/shell2_X1_Y2_Z-1_mono1_fix1//test20tig_AVTZ// DONE 12.470204952125625 1 -0.00226458 -0.00180448 -0.00180450 -0.00000000 -0.00046007 -0.00039335 -0.00043192
shell0_X0_Y0_Z0_mono0_fix1/shell1_X1_Y-1_Z-1_mono1_fix1//test20tig_AVTZ// DONE 12.470205005668651 1 -0.00226497 -0.00180451 -0.00180453 -0.00000000 -0.00046044 -0.00039337 -0.00043214
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y2_Z0_mono1_fix1//test20tig_AVTZ// DONE 12.470205547868273 1 -0.00226505 -0.00180448 -0.00180452 -0.00000000 -0.00046053 -0.00039328 -0.00043216
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y-1_Z0_mono1_fix1//test20tig_AVTZ// DONE 12.470205602821212 1 -0.00226466 -0.00180447 -0.00180449 -0.00000000 -0.00046016 -0.00039326 -0.00043194
shell0_X0_Y0_Z0_mono0_fix1/shell3_X1_Y0_Z3_mono0_fix1//test20tig_AVTZ// DONE 12.79837182131102 2 -0.00027758 0.00046955 0.00046995 -0.00000000 -0.00074753 -0.00075663 -0.00075137
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y0_Z2_mono0_fix1//test20tig_AVTZ// DONE 12.885391568406023 2 -0.00175882 -0.00137469 -0.00137430 -0.00000000 -0.00038451 -0.00034601 -0.00036827
shell0_X0_Y0_Z0_mono0_fix1/shell3_X-3_Y1_Z-2_mono1_fix1//test20tig_AVTZ// DONE 13.146758985415401 1 -0.00067735 0.00004005 0.00004000 -0.00000000 -0.00071734 -0.00070073 -0.00071033
shell0_X0_Y0_Z0_mono0_fix1/shell3_X-3_Y0_Z-2_mono1_fix1//test20tig_AVTZ// DONE 13.146759008149798 1 -0.00067693 0.00004002 0.00003997 -0.00000000 -0.00071690 -0.00070057 -0.00071001
shell0_X0_Y0_Z0_mono0_fix1/shell2_X2_Y1_Z1_mono1_fix1//test20tig_AVTZ// DONE 13.146760502226227 1 -0.00067681 0.00003998 0.00003993 -0.00000000 -0.00071674 -0.00070056 -0.00070991
shell0_X0_Y0_Z0_mono0_fix1/shell2_X2_Y0_Z1_mono1_fix1//test20tig_AVTZ// DONE 13.146760513950442 1 -0.00067750 0.00004002 0.00003996 -0.00000000 -0.00071746 -0.00070072 -0.00071040
shell0_X0_Y0_Z0_mono0_fix1/shell3_X1_Y1_Z-3_mono1_fix1//test20tig_AVTZ// DONE 13.270954127893539 1 0.00023074 0.00090385 0.00090405 -0.00000000 -0.00067330 -0.00068050 -0.00067634
shell0_X0_Y0_Z0_mono0_fix1/shell3_X1_Y0_Z-3_mono1_fix1//test20tig_AVTZ// DONE 13.270954148813216 1 0.00023033 0.00090383 0.00090404 -0.00000000 -0.00067372 -0.00068065 -0.00067664
shell0_X0_Y0_Z0_mono0_fix1/shell2_X-2_Y1_Z2_mono1_fix1//test20tig_AVTZ// DONE 13.270956795149358 1 0.00023163 0.00090383 0.00090402 -0.00000000 -0.00067239 -0.00068064 -0.00067587
