1.808257186051416099e+01 -4.543099615988075747e-03 -4.487969265205898547e-03 -4.651389904291951781e-03 -4.692348685321999502e-03 -4.870846892789400424e-03 -4.551049001114639350e-03 -4.585404395548648045e-03 -4.660940481082600541e-03
1.806830345700501539e+01 -4.484280575759578245e-03 -4.452682748643798337e-03 -4.569857791137704912e-03 -4.689957000589920280e-03 -4.826359940003984057e-03 -4.525391074558149720e-03 -4.567608955490129637e-03 -4.657364139213936161e-03
1.806730941742937446e+01 -4.509403983607238563e-03 -4.464092454318870085e-03 -4.586720190546562763e-03 -4.783754635041200486e-03 -4.852003487343240114e-03 -4.557048861114543561e-03 -4.630122575546820676e-03 -4.656799203027960424e-03
1.806730935067532684e+01 -4.534887106602217104e-03 -4.475775965560364715e-03 -4.603293865819737575e-03 -4.861611652034640747e-03 -4.913295537143928110e-03 -4.610045794677276355e-03 -4.652972879157502017e-03 -4.656110218216712691e-03
1.799890363563755358e+01 -4.692854245003669038e-03 -4.646270618594262707e-03 -4.740612627236742531e-03 -5.067103525906279347e-03 -5.085564145817756190e-03 -4.791322798820993496e-03 -4.829746264992912375e-03 -4.835281124415524191e-03
1.799890362628945084e+01 -4.850965810461358232e-03 -4.816867690680011298e-03 -4.878192081873240771e-03 -5.250336519777919903e-03 -5.257456194491584925e-03 -4.963185802964710513e-03 -5.002440250828322013e-03 -5.012255430614336038e-03
1.799890102180382101e+01 -5.009028784648014536e-03 -4.987408294995897100e-03 -5.015509519638446448e-03 -5.440263913649559524e-03 -5.446105163165412301e-03 -5.164838887108426368e-03 -5.192225876663732025e-03 -5.189773656813148096e-03
1.799890100605031407e+01 -5.167110144315532547e-03 -5.157966338002029083e-03 -5.152885486931525760e-03 -5.635944518792280339e-03 -5.611261383069956164e-03 -5.363961024755313674e-03 -5.338791284276136334e-03 -5.369363698699324353e-03
1.797478024579153910e+01 -4.747150879193964487e-03 -4.670944477980320045e-03 -4.750662310698765441e-03 -5.114347935234999677e-03 -5.199351102484499679e-03 -4.901369426758199997e-03 -4.833868614797741207e-03 -4.799025729875500482e-03
1.793873743035624813e+01 -5.784375677844490193e-03 -5.736172839986908474e-03 -5.802154480002277848e-03 -6.135441636766199823e-03 -6.244165264250739651e-03 -5.924518320871543890e-03 -5.902855871421721495e-03 -5.927067354720460743e-03
1.792184485956828510e+01 -6.060026898330550180e-03 -5.987553603776141556e-03 -6.080825258078841056e-03 -6.397253399785801133e-03 -6.509453487159659948e-03 -6.172847378730696513e-03 -6.113007425674248617e-03 -6.153422162221139705e-03
1.792184374946377901e+01 -6.197832838678078715e-03 -6.113250570772874037e-03 -6.220249953971062479e-03 -6.545543801295601073e-03 -6.641909318614120858e-03 -6.299836107660272688e-03 -6.254484002800510950e-03 -6.266808765971480268e-03
1.792184368177032638e+01 -6.335436612642267491e-03 -6.238765062633341504e-03 -6.359998901340853904e-03 -6.693018322805400697e-03 -6.761373830068580920e-03 -6.434627996589848027e-03 -6.383073859926775145e-03 -6.380739289721820175e-03
1.790752430110886095e+01 -6.112702345390962598e-03 -6.039651575138935656e-03 -6.107787747832162453e-03 -6.512026802145480867e-03 -6.596166223175596588e-03 -6.267368542563298700e-03 -6.197870841554765399e-03 -6.192826983076884888e-03
1.790675601093959912e+01 -7.488186051029742905e-03 -7.447488565518802298e-03 -7.545510481085307072e-03 -7.871481195670359740e-03 -8.020569515709572231e-03 -7.612084857837323609e-03 -7.577787998203718359e-03 -7.686536258009788770e-03
1.787977152299502137e+01 -7.750913269455383253e-03 -7.718470263580768168e-03 -7.799220908385570694e-03 -8.135463156122801215e-03 -8.297524066839560494e-03 -7.886125307337135681e-03 -7.850050508650155759e-03 -7.956598834053240157e-03
1.787977149319897308e+01 -8.013729757843379015e-03 -7.989551367651932454e-03 -8.052581602946837919e-03 -8.405323425304160948e-03 -8.577302406738832041e-03 -8.136463023333779382e-03 -8.122793677319599392e-03 -8.231953434409328141e-03
1.787976965387275285e+01 -8.276203630264711286e-03 -8.260317423502333556e-03 -8.305734069403642936e-03 -8.673049854485520918e-03 -8.868063746638104455e-03 -8.411402659330421971e-03 -8.387168845989039639e-03 -8.507684594765417205e-03
1.787976960789147896e+01 -8.538653869327322149e-03 -8.531070713947090656e-03 -8.558948246498200574e-03 -8.927157574937959889e-03 -9.145959697768091951e-03 -8.682179588830234510e-03 -8.659996196435476926e-03 -8.778019130808868697e-03
1.784036279195925090e+01 -9.892015140062496853e-03 -9.903703559332486389e-03 -9.994439829104969503e-03 -1.022198223814916110e-02 -1.047881100087033265e-02 -9.986156271785178937e-03 -1.003183773534457868e-02 -1.021988163799782828e-02
1.781110250844443854e+01 -9.784634803577094142e-03 -9.803437785279933009e-03 -9.797144920384611225e-03 -1.016412220109115874e-02 -1.040071565543373294e-02 -9.894098756574218681e-03 -9.938533166829306709e-03 -1.009669327042642811e-02
1.780769610039264350e+01 -1.078035564063308319e-02 -1.081843482773359177e-02 -1.078209172603061122e-02 -1.122610714974444160e-02 -1.144253789433838896e-02 -1.088345307715085294e-02 -1.094416520140456539e-02 -1.120015054742705407e-02
1.779841701991814418e+01 -1.063295481434901879e-02 -1.065189452803613768e-02 -1.061455654307928535e-02 -1.110750140683176151e-02 -1.127818096549935284e-02 -1.074539883087789055e-02 -1.076824128790919606e-02 -1.100769036426640923e-02
1.779841696306317189e+01 -1.048540827478137982e-02 -1.048523571683878872e-02 -1.044708437991593263e-02 -1.098015089264799994e-02 -1.112062262542960062e-02 -1.063196705110175909e-02 -1.061800663263683282e-02 -1.081955988541840122e-02
1.779841586568831602e+01 -1.033778034659622175e-02 -1.031849814252960157e-02 -1.027967917193428442e-02 -1.087238149846423904e-02 -1.096800140535984791e-02 -1.048347335132562841e-02 -1.045697725736446926e-02 -1.063253816657039330e-02
1.779841579588020650e+01 -1.019026531687702158e-02 -1.015186989439007675e-02 -1.011218995105004313e-02 -1.074720687555155881e-02 -1.080914643652081120e-02 -1.035096290505266650e-02 -1.030716150386909967e-02 -1.043961774340974868e-02
1.772816064017765569e+01 -1.080217615466215822e-02 -1.077039165892820782e-02 -1.075809925494271291e-02 -1.133249427553439936e-02 -1.141649250312687901e-02 -1.094483488749932801e-02 -1.091505536273721169e-02 -1.107614005236752172e-02
1.772816060954165707e+01 -1.141408306314295115e-02 -1.138890424316429083e-02 -1.140358005423987818e-02 -1.192123347551724000e-02 -1.203540732973294725e-02 -1.153044346994598970e-02 -1.151355614160532066e-02 -1.170536128132529385e-02
1.772815790574648886e+01 -1.202590725642586900e-02 -1.200734723970814030e-02 -1.204952819094337255e-02 -1.252285939550007964e-02 -1.265459411633901646e-02 -1.212831117239264976e-02 -1.211835384047343228e-02 -1.233451975028306696e-02
1.772815786013172712e+01 -1.263775509198069441e-02 -1.262581256577105689e-02 -1.269541908897827386e-02 -1.312392047548292112e-02 -1.327386458294508437e-02 -1.274013251483931304e-02 -1.273296301934154218e-02 -1.297081193924083838e-02
1.764206158009006131e+01 -1.413787917427644994e-02 -1.413663757192228781e-02 -1.429369798868480868e-02 -1.454403558801099956e-02 -1.480523677033970115e-02 -1.414563665809932119e-02 -1.414458767132372591e-02 -1.452973732819630263e-02
1.763188691159832544e+01 -1.422899454677205647e-02 -1.425600912015569793e-02 -1.437861444800446128e-02 -1.468537692121875925e-02 -1.493306131441425252e-02 -1.434502727155033408e-02 -1.423609815954130810e-02 -1.469709041366350916e-02
1.743540674830702031e+01 -1.473527757971901039e-02 -1.477229004902341249e-02 -1.490522342309521901e-02 -1.520202223557587905e-02 -1.544314994118167750e-02 -1.483763998697814820e-02 -1.474467397758404130e-02 -1.521919481986120509e-02
1.743540671803994968e+01 -1.524149498693395943e-02 -1.528851060314771401e-02 -1.543168482185137448e-02 -1.572521550993299932e-02 -1.596365672794910345e-02 -1.534113110240596309e-02 -1.525996511562677412e-02 -1.573960470605890311e-02
1.743540399612739478e+01 -1.574777279243917000e-02 -1.580480074481850628e-02 -1.595803462475150342e-02 -1.622039690429011999e-02 -1.648167403471652304e-02 -1.582211229783377429e-02 -1.577768297366950734e-02 -1.625976355225659808e-02
1.743540394880984223e+01 -1.625389831089033010e-02 -1.632093466118127514e-02 -1.648476043266352414e-02 -1.673522217864723688e-02 -1.700577906148395199e-02 -1.632108469326159009e-02 -1.628190743171224059e-02 -1.678153323845429576e-02
1.733144641594059365e+01 -1.789088706967462833e-02 -1.797367694845855568e-02 -1.822417245546789979e-02 -1.828789953906108032e-02 -1.864239956816371793e-02 -1.786791131765796958e-02 -1.791447372052335646e-02 -1.851347680379436533e-02
1.728892343623477501e+01 -1.743768902362415399e-02 -1.742249908796286717e-02 -1.779004642897601476e-02 -1.784789771822851978e-02 -1.811564587397420517e-02 -1.736159710417358240e-02 -1.736492407900385240e-02 -1.787702563799731942e-02
1.725744056451909714e+01 -1.854853022698665227e-02 -1.857168643343326195e-02 -1.893103260623293926e-02 -1.892336677400860076e-02 -1.935294150786922088e-02 -1.846304604643983147e-02 -1.848419555140480564e-02 -1.909925036800438208e-02
1.723159665146233621e+01 -1.899260469415517058e-02 -1.901510743419971075e-02 -1.935234114174640488e-02 -1.938147052134683856e-02 -1.978712009432886942e-02 -1.891692411412234168e-02 -1.891284755376189050e-02 -1.953926438769897425e-02
1.723159664136945324e+01 -1.943650455483426909e-02 -1.945835514122502830e-02 -1.977395426678046214e-02 -1.984769122868508193e-02 -2.022004348078852015e-02 -1.934283214180484989e-02 -1.935260807611897255e-02 -1.997791860739357023e-02
1.723159552513212489e+01 -1.988036896539785783e-02 -1.990156477263826246e-02 -2.019532846800092471e-02 -2.030847273602331970e-02 -2.065616762724816619e-02 -1.976817532948735995e-02 -1.977247367847605533e-02 -2.041833010708816315e-02
1.723159550899094938e+01 -2.032421235229512832e-02 -2.034474455709573207e-02 -2.061689297258771300e-02 -2.073289549463264159e-02 -2.109427958493852867e-02 -2.019163609067304091e-02 -2.019175402261013524e-02 -2.085978834247011540e-02
1.695952532425104664e+01 -2.204550067008502826e-02 -2.210933975728371359e-02 -2.241113254645291444e-02 -2.241752301829208135e-02 -2.286980338099741869e-02 -2.185767062266369062e-02 -2.193636879196556033e-02 -2.273280607621666963e-02
1.693039544563757204e+01 -2.059423983321336665e-02 -2.051124939898890318e-02 -2.093808459610866507e-02 -2.081171144057776187e-02 -2.137188350967355807e-02 -2.036831008479541086e-02 -2.024812818847265827e-02 -2.095311353898821408e-02
1.693026577495329477e+01 -2.016359218741762757e-02 -2.002704623308151910e-02 -2.046416396350893285e-02 -2.046831151877536240e-02 -2.091613185814307496e-02 -1.995383082779992462e-02 -1.977195694165853612e-02 -2.036741799505629308e-02
1.693026570708808975e+01 -1.973315725798246295e-02 -1.954308728953002561e-02 -1.998971559376427204e-02 -2.014951351697295834e-02 -2.045527572661259841e-02 -1.955897453080443493e-02 -1.926645585484441578e-02 -1.978456757112437292e-02
1.692800694881046297e+01 -1.956066190510553568e-02 -1.935050911491345907e-02 -1.964046173082641122e-02 -2.008731550997016127e-02 -2.028843867759703642e-02 -1.942257553352169999e-02 -1.909303459689633969e-02 -1.949200171636713066e-02
1.688670810453613669e+01 -1.879371139267742297e-02 -1.852160405883655075e-02 -1.880382749960242753e-02 -1.943582183272088079e-02 -1.949042297192318113e-02 -1.869536092654554629e-02 -1.826261602385021582e-02 -1.855032380363970737e-02
1.688670803460498249e+01 -1.802668472896138546e-02 -1.769257369888839818e-02 -1.796727996115853737e-02 -1.879570905801376118e-02 -1.869228256871075661e-02 -1.796341914657572855e-02 -1.745282557435808013e-02 -1.760588592228701232e-02
1.687462676486571311e+01 -1.782505421725141467e-02 -1.749258762455448493e-02 -1.761596297142031115e-02 -1.863772146721279915e-02 -1.852573665968256303e-02 -1.774632417968793549e-02 -1.728812756139371312e-02 -1.731773202705024287e-02
1.686524473999244123e+01 -1.822195889902879923e-02 -1.785700318282007482e-02 -1.798561593378848744e-02 -1.906157150515351908e-02 -1.889352923492170627e-02 -1.812225847495458481e-02 -1.764282342803554643e-02 -1.764069340084982104e-02
1.686524472811887421e+01 -1.861826765716601689e-02 -1.822085169795335108e-02 -1.835542005127016249e-02 -1.953353754309423984e-02 -1.926420877016085317e-02 -1.856212429022122828e-02 -1.801266537467738349e-02 -1.796290165464939359e-02
1.681985422596765645e+01 -1.964997887617045066e-02 -1.926794711533742765e-02 -1.945115355503726842e-02 -2.055300971530039933e-02 -2.028391093175508503e-02 -1.956176430689924792e-02 -1.904581879898235158e-02 -1.906586421415532723e-02
1.681985418656072184e+01 -2.068139473529997246e-02 -2.031476066629623808e-02 -2.054686343135741708e-02 -2.156735669877764272e-02 -2.132200218458003491e-02 -2.055272289708043668e-02 -2.006985160506431082e-02 -2.016621250934861817e-02
1.681985293620259725e+01 -2.171306133559652157e-02 -2.136180395442670993e-02 -2.164290807425843857e-02 -2.259239380225487939e-02 -2.235231119740498443e-02 -2.154343044726162587e-02 -2.110645733114627220e-02 -2.126760680454191366e-02
1.681985289520604354e+01 -2.274466624253970379e-02 -2.240878124499673385e-02 -2.273883721921232323e-02 -2.361820473446104088e-02 -2.339054847899921588e-02 -2.254353070393964528e-02 -2.214360647545123711e-02 -2.236889576404783864e-02
1.672412774440251226e+01 -2.273248130747610590e-02 -2.237775416940478157e-02 -2.273289872845707382e-02 -2.358957996728783951e-02 -2.336094094237957733e-02 -2.252416452051326373e-02 -2.211104681523572840e-02 -2.229929089186428320e-02
1.672412773367305405e+01 -2.272040793851843460e-02 -2.234683997265793018e-02 -2.272690509081461488e-02 -2.362315036011464198e-02 -2.332894852575993425e-02 -2.249942189708687562e-02 -2.207901015502022196e-02 -2.223121317968072136e-02
1.672412481464859368e+01 -2.270834112632012097e-02 -2.231594808568176588e-02 -2.272081353982932303e-02 -2.361448327294143890e-02 -2.329312774914029868e-02 -2.249551559366049641e-02 -2.203762225480471182e-02 -2.216236142749716115e-02
1.672412479845398892e+01 -2.269602095937738387e-02 -2.228484091370703732e-02 -2.271468656002544398e-02 -2.362983234576824035e-02 -2.328270385252066005e-02 -2.249853381023411356e-02 -2.200393291458920680e-02 -2.209196159531360421e-02
1.669237742434451732e+01 -2.472571627231839875e-02 -2.433719909565108114e-02 -2.487948521582019831e-02 -2.549765197898768224e-02 -2.528236183199154830e-02 -2.442020214745196233e-02 -2.395175090343566737e-02 -2.423554808420815693e-02
1.663752219189111869e+01 -2.551168591147552969e-02 -2.516798646877455373e-02 -2.567054078446362117e-02 -2.632969014683088013e-02 -2.611838504712019060e-02 -2.522842545161874811e-02 -2.481744885674345980e-02 -2.511125769780271633e-02
1.657343671801886131e+01 -2.730839690588129920e-02 -2.694689072514709280e-02 -2.759758793913018662e-02 -2.801379860981000405e-02 -2.785808848658701334e-02 -2.688299060675720248e-02 -2.647680486961204172e-02 -2.692626230597301371e-02
1.655590432748464380e+01 -2.783106567792403147e-02 -2.746256442602449527e-02 -2.810478091764137196e-02 -2.855655656138184409e-02 -2.834513615177337853e-02 -2.739266367025654236e-02 -2.697291829768282828e-02 -2.743129960741448603e-02
1.655590431645801530e+01 -2.835381321291463932e-02 -2.797830077089443965e-02 -2.861210777343195857e-02 -2.911075754168260254e-02 -2.886161784572903108e-02 -2.788848732025271671e-02 -2.748348694397661357e-02 -2.793491361316859101e-02
1.655590398321754719e+01 -2.887653843907735107e-02 -2.849402793444212600e-02 -2.911923639881135867e-02 -2.964156996198336058e-02 -2.936671905968468027e-02 -2.839972901024888363e-02 -2.798863731027040683e-02 -2.844260701892269844e-02
1.655590396695084365e+01 -2.939934243606724673e-02 -2.900983160926898924e-02 -2.962661444445235936e-02 -3.014704847355520120e-02 -2.984862040487104573e-02 -2.890005083374822675e-02 -2.851037773834119021e-02 -2.895170280036417007e-02
1.652642808465474289e+01 -3.040007278718184769e-02 -3.002312624631498644e-02 -3.054390881897435517e-02 -3.117873811475264240e-02 -3.086885910446253434e-02 -2.980851384324743544e-02 -2.952710228527621189e-02 -2.997016427606612188e-02
1.648970108927417400e+01 -2.932382516663471425e-02 -2.881600864320651989e-02 -2.948046023320551046e-02 -3.024036505260647989e-02 -2.974017435663030284e-02 -2.872421716925661894e-02 -2.830404489078428010e-02 -2.858649214935819055e-02
1.645010944753709126e+01 -2.920296548960394506e-02 -2.872949121852533955e-02 -2.926419783371705940e-02 -3.026489830781096263e-02 -2.970766370905519524e-02 -2.863584409530899738e-02 -2.818043802758120331e-02 -2.849255347496977564e-02
1.639568177405488569e+01 -2.888256786803835088e-02 -2.837038575256394315e-02 -2.892400361508393192e-02 -3.001759117830360424e-02 -2.937033042341572267e-02 -2.830702202896523759e-02 -2.783479470897157193e-02 -2.808614071537788789e-02
1.639568176171342273e+01 -2.856198905336456567e-02 -2.801110996145198678e-02 -2.858373191989878326e-02 -2.977070266006732330e-02 -2.900626178900696586e-02 -2.799478989612464233e-02 -2.747942409213893766e-02 -2.767933121147336112e-02
1.639567960327345375e+01 -2.824158354250650566e-02 -2.765201009965232923e-02 -2.824360724436006040e-02 -2.951025798183104162e-02 -2.865646059459821260e-02 -2.771584148328404620e-02 -2.712348863530630871e-02 -2.726850506756883785e-02
1.639567958814046023e+01 -2.792107431557505279e-02 -2.729281177277698145e-02 -2.790340644230087860e-02 -2.926226070359476059e-02 -2.831653364018945837e-02 -2.738802395044345056e-02 -2.676979161847367616e-02 -2.685805548366431220e-02
1.634779028342247287e+01 -2.978361973456847278e-02 -2.919890362376168641e-02 -2.986872390603673502e-02 -3.114916562733364286e-02 -3.017769368284123344e-02 -2.924466417075515662e-02 -2.865815038933980721e-02 -2.885675296254341590e-02
1.626974139259033336e+01 -2.977726864605057672e-02 -2.910707542381599927e-02 -2.993574914323614278e-02 -3.116555154364380326e-02 -3.016628173695626650e-02 -2.920310613795765869e-02 -2.849073473596070577e-02 -2.867217254223254283e-02
1.625306364917499380e+01 -3.003701192600224251e-02 -2.925983837980379240e-02 -3.026911723811853694e-02 -3.122530334918947881e-02 -3.030958762903440337e-02 -2.936012867716058378e-02 -2.862383983338964710e-02 -2.872433465136208647e-02
1.623764588925055818e+01 -3.128255701817432566e-02 -3.051560650691347715e-02 -3.159184343155789498e-02 -3.243066004865824414e-02 -3.153934546922365634e-02 -3.058066803080091225e-02 -2.985708653904395327e-02 -3.001914164125059348e-02
1.623764585352317980e+01 -3.252800231479625881e-02 -3.177126732793185415e-02 -3.291475550696777025e-02 -3.359825635939808069e-02 -3.278851748064362526e-02 -3.176804955794441249e-02 -3.109564742647524804e-02 -3.131443052682646860e-02
1.623764372277204515e+01 -3.377350013307754695e-02 -3.302698067061413112e-02 -3.423640132034505568e-02 -3.480051711013792265e-02 -3.403264777206359282e-02 -3.295907116508791507e-02 -3.232941763390654449e-02 -3.260971941240233679e-02
1.623764367527442332e+01 -3.501877478286569839e-02 -3.428253123130645119e-02 -3.555851131501398810e-02 -3.596842722087775779e-02 -3.527294970348356096e-02 -3.414712213223141529e-02 -3.356833416133784415e-02 -3.390429701797820911e-02
1.622545885801143939e+01 -3.545286446132815683e-02 -3.476645278024500380e-02 -3.597073682140870116e-02 -3.647621722186792509e-02 -3.576298436903459221e-02 -3.463790453383551460e-02 -3.409533494273586651e-02 -3.443068657791133191e-02
1.622426875876685060e+01 -3.679921297166133254e-02 -3.614178372303050030e-02 -3.726042790428048951e-02 -3.784768281310040006e-02 -3.722433553381508664e-02 -3.600480890703525172e-02 -3.552672032023754256e-02 -3.582362330489532315e-02
1.620698451677515095e+01 -3.777398762625652773e-02 -3.714349515387047745e-02 -3.814853952098708201e-02 -3.885291997021871752e-02 -3.820331308996975650e-02 -3.707823731546401602e-02 -3.657510088473157894e-02 -3.684534050279697492e-02
1.619657131788308035e+01 -3.815884915159797885e-02 -3.753003441786841032e-02 -3.837140273709541138e-02 -3.927790364471719919e-02 -3.862862693582844870e-02 -3.753851889428366784e-02 -3.703930942353238914e-02 -3.716735789511876192e-02
1.614811256612107471e+01 -3.886219042705595095e-02 -3.825164777651338804e-02 -3.907899799350707248e-02 -3.998563221085323777e-02 -3.933022020210015512e-02 -3.824663889967431368e-02 -3.777054291543432973e-02 -3.790349678169409320e-02
1.614811253258593382e+01 -3.956547919242303646e-02 -3.897322459294497166e-02 -3.978618367485803331e-02 -4.069174930317603911e-02 -4.005227199467971400e-02 -3.898576122455545134e-02 -3.849997578200528570e-02 -3.864128614120733440e-02
1.614811134268006398e+01 -4.026882702376589906e-02 -3.969484377555494020e-02 -4.049371854654278124e-02 -4.139721808676991716e-02 -4.077428235848998966e-02 -3.968561708293975865e-02 -3.923725415035323599e-02 -3.938125191640794165e-02
1.614811129229066822e+01 -4.097216171598910828e-02 -4.041645186371343318e-02 -4.120105704017336390e-02 -4.208862905290595979e-02 -4.150533098476169580e-02 -4.038436492833040459e-02 -3.996051712225517222e-02 -4.012006856298326596e-02
1.611528680665156443e+01 -4.286052110638982615e-02 -4.235236030317192368e-02 -4.319224905700821265e-02 -4.380927644528955639e-02 -4.344569683099341884e-02 -4.224218716922523154e-02 -4.176026780895347734e-02 -4.214482638162515143e-02
1.609996382270866278e+01 -4.559116189774377326e-02 -4.514009695362676544e-02 -4.605469559437567334e-02 -4.646504876401075929e-02 -4.623418396107265710e-02 -4.493177860102137711e-02 -4.448418725447341598e-02 -4.506412655759711033e-02
1.595586944630011317e+01 -4.810748571925450856e-02 -4.766079953759289056e-02 -4.874357374036299845e-02 -4.874592131547955676e-02 -4.884952342840641337e-02 -4.732603854486803346e-02 -4.687502279902143465e-02 -4.765251995165215027e-02
1.576985723494934355e+01 -4.865118476504384781e-02 -4.824755650068138918e-02 -4.928310022903405196e-02 -4.933836483513399235e-02 -4.944366011060180588e-02 -4.792311994458808150e-02 -4.747828848832644222e-02 -4.828473630138220563e-02
1.576985722462360506e+01 -4.919489562464776644e-02 -4.883430915862913002e-02 -4.982254137167731883e-02 -4.992580826351735585e-02 -5.003932354156648277e-02 -4.852704181080496476e-02 -4.808433603585444971e-02 -4.891624063542489298e-02
1.576985422938507675e+01 -4.973854609686949313e-02 -4.942100310790517592e-02 -5.036227578810725802e-02 -5.052304246317178976e-02 -5.064371102376186845e-02 -4.911422805052501062e-02 -4.869034224515945281e-02 -4.954816410515493902e-02
1.576985421107149499e+01 -5.028226351720885973e-02 -5.000777749875308376e-02 -5.090193409120662149e-02 -5.112387511409730717e-02 -5.124684371718797593e-02 -4.971739754374823739e-02 -4.928678851624145735e-02 -5.018079959057235306e-02
1.571266065420656766e+01 -5.332473757305333795e-02 -5.309122046274120099e-02 -5.412759713615464957e-02 -5.397464852163402771e-02 -5.427994973989631877e-02 -5.259349928033439647e-02 -5.225407118199815876e-02 -5.340915751539872247e-02
1.566933129850560569e+01 -5.345491773636763116e-02 -5.319598050481424978e-02 -5.399820111897903757e-02 -5.411760166950459194e-02 -5.441670222226843712e-02 -5.273965135586734798e-02 -5.237480019417525140e-02 -5.337996235050117971e-02
1.562813442268691411e+01 -5.522988178685112048e-02 -5.495109961679985056e-02 -5.594067925048807483e-02 -5.582352649005010992e-02 -5.627980579386852866e-02 -5.445736384460497792e-02 -5.410003402588133004e-02 -5.515961178286460376e-02
1.561328282389739108e+01 -5.632602277534305701e-02 -5.611442311501844971e-02 -5.704856256788306407e-02 -5.704669003773003150e-02 -5.747675087591551379e-02 -5.571262365503392572e-02 -5.519922371377902759e-02 -5.639107898187553647e-02
1.559275270992228180e+01 -5.728973883472654460e-02 -5.711000600317528431e-02 -5.787757508221201552e-02 -5.809433148825058485e-02 -5.849113317594262923e-02 -5.674809558198487536e-02 -5.619202801227871080e-02 -5.740149187572297917e-02
